Sr,Name,Docstatus,Customer,Type of Invoice,Grand Total,Status,Currency,Grand Total (Company Currency),Outstanding Amount,Payment Due Date,Integrator ID,Party Account Currency,POS Profile,Date,Price List Rate,Item Name,Item,Sales Invoice
1555,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,28000,ALUMIN LUGGAGE NAME TAG - SILVER,TUCKN206900GSNG,072803f824
1556,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,28000,ALUMIN LUGGAGE NAME TAG - NAVY BLUE,TUCKN206900INNG,1ba4a99303
1557,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,298000,HIJAZ SLINGBAG - GREY,TUBLB305400GSDIANG,2e0b009c96
1558,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,58000,TOALLA TRAVEL ICE TOWEL - GREY ,TUCTG206973GMNG,503f8bc986
1559,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,985958e041
1560,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,298000,HIJAZ SLINGBAG - BLACK,TUBLB305400BADIANG,e94260d771
1561,MP-SINV-2024-80723,1,Cash - Shopify ID,Full Payment,522000,Paid,IDR,522000,0,2024-05-06,324052,IDR,Shopify ID - Kasir,2024-05-06,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,fe151e1671
1562,ACC-SINV-2024-01675,1,CUST-2024-01631,Full Payment,206400,Paid,IDR,206400,0,2024-05-28,324059-NONPCA,IDR,Shopify ID - Kasir,2024-05-28,258000,SAGALAYA TOTE BAG - BLACK,TUBBE339000BABMFNG,155aa86ff6
1563,ACC-SINV-2024-01514,1,Cash - Shopify ID,Full Payment,69590.17,Paid,IDR,69590.17,0,2024-05-19,324060,IDR,Shopify ID - Kasir,2024-05-19,28000,RECINTO ZIPLOC BAG SET,TUCPZ206900XX,2c9a6ed8ea
1564,ACC-SINV-2024-01514,1,Cash - Shopify ID,Full Payment,69590.17,Paid,IDR,69590.17,0,2024-05-19,324060,IDR,Shopify ID - Kasir,2024-05-19,68000,GABARDINA TWO PIECE RAINCOAT - WHITE,TUAJI306975WHPOLNG,afda7a0311
1565,MP-SINV-2024-80415,1,Cash - Shopify ID,Full Payment,319226,Paid,IDR,319226,0,2024-05-06,324071,IDR,Shopify ID - Kasir,2024-05-06,458000,Ishikari 20+2 L Hitam,TPL4.MI.80030B,b49b3e3363
1566,MP-SINV-2024-80422,1,Cash - Shopify ID,Full Payment,655344,Paid,IDR,655344,0,2024-05-06,324086,IDR,Shopify ID - Kasir,2024-05-06,999000,KANZAKI DP 30L Iron Grey,TPL4.MF.80090A,7d063ff8a1
1567,MP-SINV-2024-80407,1,Cash - Shopify ID,Full Payment,16800,Paid,IDR,16800,0,2024-05-06,324092,IDR,Shopify ID - Kasir,2024-05-06,28000,MIRAR ADJUSTABLE EYEGLASS STRAP,TUBRG206900XXNG,9a56358c3a
1568,MP-SINV-2024-80408,1,Cash - Shopify ID,Full Payment,190400,Paid,IDR,190400,0,2024-05-06,324094,IDR,Shopify ID - Kasir,2024-05-06,238000,NEO JILIN LAPTOP ORGANIZER - BLACK ,TUBOL100100BANXNG,f844b445b3
1569,MP-SINV-2024-81384,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-07,324095,IDR,Shopify ID - Kasir,2024-05-07,78000,DINERO MONEY BELT - BLACK,TUBMB302500BJNG,2fbf091e51
1570,MP-SINV-2024-81384,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-07,324095,IDR,Shopify ID - Kasir,2024-05-07,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,55f9785ee5
1571,MP-SINV-2024-81384,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-07,324095,IDR,Shopify ID - Kasir,2024-05-07,98000,EVO SEOHA TOILETRIS - NAVY,TUCOT200100INBIMNG,66b2c5669d
1572,MP-SINV-2024-81384,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-07,324095,IDR,Shopify ID - Kasir,2024-05-07,348000,ARRAFA SANDAL ACTISOFT EMBOSS  LEG BLUE  44,TPL4RB90034IN,abb4525c14
1573,MP-SINV-2024-80401,1,Cash - Shopify ID,Full Payment,737999.18,Paid,IDR,737999.18,0,2024-05-06,324109,IDR,Shopify ID - Kasir,2024-05-06,999000,KANZAKI DP 30L Legion Blue,TPL4.MF.80090N,36151f4c5d
1574,ACC-SINV-2024-01512,1,Cash - Shopify ID,Full Payment,43780.52,Paid,IDR,43780.52,0,2024-05-19,324107-NONPCA,IDR,Shopify ID - Kasir,2024-05-19,98000,EVO SEOHA TOILETRIS - NAVY,TUCOT200100INBIMNG,1054a1d43f
1575,ACC-SINV-2024-01513,1,Cash - Shopify ID,Full Payment,289219.48,Paid,IDR,289219.48,0,2024-05-19,324107,IDR,Shopify ID - Kasir,2024-05-19,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,2b2de1affd
1576,ACC-SINV-2024-01513,1,Cash - Shopify ID,Full Payment,289219.48,Paid,IDR,289219.48,0,2024-05-19,324107,IDR,Shopify ID - Kasir,2024-05-19,348000,ARRAFA SANDAL ACTISOFT EMBOSS  LEG BLUE  44,TPL4RB90034IN,a2dea642fa
1577,ACC-SINV-2024-01513,1,Cash - Shopify ID,Full Payment,289219.48,Paid,IDR,289219.48,0,2024-05-19,324107,IDR,Shopify ID - Kasir,2024-05-19,78000,DINERO MONEY BELT - BLACK,TUBMB302500BJNG,d7afc4d9b3
1578,MP-SINV-2024-80418,1,Cash - Shopify ID,Full Payment,142400,Paid,IDR,142400,0,2024-05-06,324110,IDR,Shopify ID - Kasir,2024-05-06,178000,Kashiba 3 L Hitam,TPL4.MC.80120B,edded27016
1579,MP-SINV-2024-80398,1,Cash - Shopify ID,Full Payment,116768,Paid,IDR,116768,0,2024-05-06,324119,IDR,Shopify ID - Kasir,2024-05-06,178000,Kashiba 3 L Hitam,TPL4.MC.80120B,09a9c1a97a
1580,ACC-SINV-2024-01414,1,Cash - Shopify ID,Full Payment,399000,Paid,IDR,399000,0,2024-05-05,321955,IDR,Shopify ID - Kasir,2024-05-05,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,5847e80ae5
1581,ACC-SINV-2024-01414,1,Cash - Shopify ID,Full Payment,399000,Paid,IDR,399000,0,2024-05-05,321955,IDR,Shopify ID - Kasir,2024-05-05,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,710928ed57
1582,MP-SINV-2024-72573,1,Cash - Shopify ID,Full Payment,330721.8,Paid,IDR,330721.8,0,2024-04-26,322062,IDR,Shopify ID - Kasir,2024-04-26,458000,RAFIQ BUTTON OVERSHIRT BLACK - XL,TMAJO345275BACOTNG,94527814a1
1583,ACC-SINV-2024-01413,1,Cash - Shopify ID,Full Payment,533000,Paid,IDR,533000,0,2024-05-05,322087,IDR,Shopify ID - Kasir,2024-05-05,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,2b6445c589
1584,ACC-SINV-2024-01413,1,Cash - Shopify ID,Full Payment,533000,Paid,IDR,533000,0,2024-05-05,322087,IDR,Shopify ID - Kasir,2024-05-05,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,6c8370e654
1585,ACC-SINV-2024-01413,1,Cash - Shopify ID,Full Payment,533000,Paid,IDR,533000,0,2024-05-05,322087,IDR,Shopify ID - Kasir,2024-05-05,598000,TAS PETUALANGAN SHERINA DAYPACK 26 L - KHAKI,TUBBD303826KHPOLSN,b0d102f6a2
1586,ACC-SINV-2024-01413,1,Cash - Shopify ID,Full Payment,533000,Paid,IDR,533000,0,2024-05-05,322087,IDR,Shopify ID - Kasir,2024-05-05,148000,PARAGUAS FOLDABLE UMBRELLA - BLACK,TUCUM300800BADA,b97450587f
1587,MP-SINV-2024-76814,1,Cash - Shopify ID,Full Payment,187200,Paid,IDR,187200,0,2024-05-02,323080,IDR,Shopify ID - Kasir,2024-05-02,208000,NEO IMSIL LAPTOP SLEEVE - BLACK,TUBOL100200BANXNG,ca27028a95
1588,MP-SINV-2024-76525,1,Cash - Shopify ID,Full Payment,118000,Paid,IDR,118000,0,2024-05-02,323003,IDR,Shopify ID - Kasir,2024-05-02,118000,GAPAH WAISTBAG - BLACK NAVY,TUBWB309500NBPOLNG,6325aaee05
1589,MP-SINV-2024-76525,1,Cash - Shopify ID,Full Payment,118000,Paid,IDR,118000,0,2024-05-02,323003,IDR,Shopify ID - Kasir,2024-05-02,118000,NISKALA WAISTBAG -  GREY - NAVY,TUBWB318000NEDIANG,956550da79
1590,MP-SINV-2024-76815,1,Cash - Shopify ID,Full Payment,39000,Paid,IDR,39000,0,2024-05-02,323076,IDR,Shopify ID - Kasir,2024-05-02,78000,DEDO HALF GLOVES - MISTY GREY,TMCGH205300GMNG,0fc0ccb9fd
1591,MP-SINV-2024-76813,1,Cash - Shopify ID,Full Payment,260610,Paid,IDR,260610,0,2024-05-02,323073,IDR,Shopify ID - Kasir,2024-05-02,438000,RAIZ BUTTON DENIM OVERSHIRT LIGHT BLUE - L,TMAJO332174ITCOTNG,bccc56af8c
1592,MP-SINV-2024-76817,1,Cash - Shopify ID,Full Payment,159120,Paid,IDR,159120,0,2024-05-02,323071,IDR,Shopify ID - Kasir,2024-05-02,208000,TANTRA WAISTBAG - NAVY,TUBWB342600INNXNG,9cd4777f8c
1593,MP-SINV-2024-76883,1,Cash - Shopify ID,Full Payment,54000,Paid,IDR,54000,0,2024-05-02,323091,IDR,Shopify ID - Kasir,2024-05-02,108000,RODEAR TRAVEL TOWEL LARGE - BLACK ,TUCTA206900BANG,a1c5f99ecf
1594,MP-SINV-2024-76979,1,Cash - Shopify ID,Full Payment,127500,Paid,IDR,127500,0,2024-05-02,323086,IDR,Shopify ID - Kasir,2024-05-02,150000,SALIM SLING BAG - WHITE,TUBLB3635WHPOLMN,179b412ce5
1595,MP-SINV-2024-77071,1,Cash - Shopify ID,Full Payment,672000,Paid,IDR,672000,0,2024-05-02,323093,IDR,Shopify ID - Kasir,2024-05-02,168000,NEO JIXI TRAVEL POUCH - GREY,TMBPT100802GSNXNG,71ca900c42
1596,MP-SINV-2024-77071,1,Cash - Shopify ID,Full Payment,672000,Paid,IDR,672000,0,2024-05-02,323093,IDR,Shopify ID - Kasir,2024-05-02,168000,NEO JIXI TRAVEL POUCH - BLACK,TMBPT100802BJNXNG,dbb06f0f65
1597,MP-SINV-2024-76921,1,Cash - Shopify ID,Full Payment,47780,Paid,IDR,47780,0,2024-05-02,323104,IDR,Shopify ID - Kasir,2024-05-02,58000,ARCOIR LUGAGE BELT LOCK - LIME GREEN,TUCKB206900HLNG,1bf7c438a0
1598,MP-SINV-2024-76921,1,Cash - Shopify ID,Full Payment,47780,Paid,IDR,47780,0,2024-05-02,323104,IDR,Shopify ID - Kasir,2024-05-02,48000,ASEAR 2 IN 1 ELECTRONIC CLEANSER - BLACK ,TUCEE206900BANG,478d63009a
1599,MP-SINV-2024-76920,1,Cash - Shopify ID,Full Payment,150000,Paid,IDR,150000,0,2024-05-02,323111,IDR,Shopify ID - Kasir,2024-05-02,150000,ALI KAOS MASJID NUSANTARA (XL) - BROWN,TUATB361475WDCOTMN,fb600ab123
1600,ACC-SINV-2024-01677,1,CUST-2024-01654,Full Payment,120870,Paid,IDR,120870,0,2024-05-29,323113,IDR,Shopify ID - Kasir,2024-05-29,158000,HAMURA WAIST BAG Legion Blue,TPL4.MC.80160N,07a5aae8b6
1601,MP-SINV-2024-76897,1,Cash - Shopify ID,Full Payment,151300,Paid,IDR,151300,0,2024-05-02,323163,IDR,Shopify ID - Kasir,2024-05-02,178000,Kashiba 3 L Hitam,TPL4.MC.80120B,e43f59aedc
1602,MP-SINV-2024-76974,1,Cash - Shopify ID,Full Payment,229000,Paid,IDR,229000,0,2024-05-02,323154,IDR,Shopify ID - Kasir,2024-05-02,458000,SIRIUS MESSENGER BAG - NAVY ,TUBSM303800INCCOSN,ba7d1638be
1603,MP-SINV-2024-76982,1,Cash - Shopify ID,Full Payment,298000,Paid,IDR,298000,0,2024-05-02,323219,IDR,Shopify ID - Kasir,2024-05-02,98000,BEKETOV MARVEL KEYCHAIN - MARVEL SILVER GREY,TUBWK303000GSMS,406cd02480
1604,MP-SINV-2024-76982,1,Cash - Shopify ID,Full Payment,298000,Paid,IDR,298000,0,2024-05-02,323219,IDR,Shopify ID - Kasir,2024-05-02,498000,CANOPUS DAYPACK 19 L - NAVY BLUE,TUBBO303819INCCOSC,e46497e463
1605,MP-SINV-2024-76975,1,Cash - Shopify ID,Full Payment,234400,Paid,IDR,234400,0,2024-05-02,323301,IDR,Shopify ID - Kasir,2024-05-02,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,859658e6b4
1606,MP-SINV-2024-76980,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-02,323305,IDR,Shopify ID - Kasir,2024-05-02,348000,ARRAFA SANDAL ACTISOFT EMBOSS  LEG BLUE  44,TPL4RB90034IN,258cd6276a
1607,MP-SINV-2024-76980,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-02,323305,IDR,Shopify ID - Kasir,2024-05-02,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,29d32c359d
1608,MP-SINV-2024-76980,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-02,323305,IDR,Shopify ID - Kasir,2024-05-02,78000,DINERO MONEY BELT - BLACK,TUBMB302500BJNG,66e9962166
1609,MP-SINV-2024-76980,1,Cash - Shopify ID,Full Payment,333000,Paid,IDR,333000,0,2024-05-02,323305,IDR,Shopify ID - Kasir,2024-05-02,98000,EVO SEOHA TOILETRIS - NAVY,TUCOT200100INBIMNG,888aef11c6
1610,MP-SINV-2024-94783,1,Cash - Shopify ID,Full Payment,113980,Paid,IDR,113980,0,2024-05-01,323303,IDR,Shopify ID - Kasir,2024-05-01,278000,REKHA DRAWING SLING BAG - NAVY,TUBLB314500INPOLNG,e35ec73e34
